sample_id,label,bandit_high,bandit_medium,bandit_low,bandit_conf_high,bandit_conf_medium,bandit_conf_low,semgrep_high,semgrep_medium,semgrep_low,total_bandit,total_semgrep
docs_src/arguments/help/tutorial007_an_py310.py,0,0,0,0,0,0,0,0,0,0,0,0
docs_src/commands/callback/tutorial001_py310.py,0,0,0,0,0,0,0,0,0,0,0,0
docs_src/commands/help/tutorial001_an_py310.py,0,0,0,0,0,0,0,0,0,0,0,0
docs_src/commands/help/tutorial001_py310.py,0,0,0,0,0,0,0,0,0,0,0,0
docs_src/commands/help/tutorial004_an_py310.py,0,0,0,0,0,0,0,0,0,0,0,0
docs_src/commands/help/tutorial004_py310.py,0,0,0,0,0,0,0,0,0,0,0,0
docs_src/commands/help/tutorial005_an_py310.py,0,0,0,0,0,0,0,0,0,0,0,0
docs_src/commands/help/tutorial005_py310.py,0,0,0,0,0,0,0,0,0,0,0,0
docs_src/commands/help/tutorial006_py310.py,0,0,0,0,0,0,0,0,0,0,0,0
docs_src/commands/help/tutorial007_an_py310.py,0,0,0,0,0,0,0,0,0,0,0,0
docs_src/commands/help/tutorial007_py310.py,0,0,0,0,0,0,0,0,0,0,0,0
docs_src/commands/options/tutorial001_an_py310.py,0,0,0,0,0,0,0,0,0,0,0,0
docs_src/commands/options/tutorial001_py310.py,0,0,0,0,0,0,0,0,0,0,0,0
docs_src/options/help/tutorial002_an_py310.py,0,0,0,0,0,0,0,0,0,0,0,0
docs_src/options/help/tutorial002_py310.py,0,0,0,0,0,0,0,0,0,0,0,0
docs_src/options/version/tutorial002_an_py310.py,0,0,0,0,0,0,0,0,0,0,0,0
docs_src/options/version/tutorial003_an_py310.py,0,0,0,0,0,0,0,0,0,0,0,0
docs_src/options/version/tutorial003_py310.py,0,0,0,0,0,0,0,0,0,0,0,0
docs_src/options_autocompletion/tutorial004_an_py310.py,0,0,0,0,0,0,0,0,0,0,0,0
docs_src/options_autocompletion/tutorial004_py310.py,0,0,0,0,0,0,0,0,0,0,0,0
